name,uri,popularity,followers,image_url
Patrick Wilson,spotify:artist:0z5nxdz5osD8FsmaUDmfC0,44.0,261.0,
Lebo M.,spotify:artist:0zp9qNDSeYi3QEodhcKAAA,55.0,24655.0,https://i.scdn.co/image/ab6761610000e5ebcc494ba98eadd560b5001226
Trouble Maker,spotify:artist:0ztjVBmFk6OuHq6XBBwMI9,45.0,194056.0,https://i.scdn.co/image/ab67616d0000b273ef6b9310f4cef9d603fa8873
Hundred Waters,spotify:artist:108ugtkRFQzP9nGgNiyERO,39.0,69892.0,https://i.scdn.co/image/ab6761610000e5eb3e5645ca48310a701adece67
Bill Hare,spotify:artist:10WhKnqdsfpYWDgZhjrday,4.0,4.0,https://i.scdn.co/image/ab67616d0000b273c2efff2353592d5820407e14
Noteservice Wind Band,spotify:artist:10h0cqlZG7HJ4PQ9N5tzJd,38.0,436.0,https://i.scdn.co/image/ab67616d0000b2738595529eaa871a5bef0d6dd6
The Del-Vikings,spotify:artist:10xLCBOlt2NhclsRmrOvX5,38.0,68307.0,https://i.scdn.co/image/21fd9a008e669eeebcc5ddf1e7aaf049eba8a634
Dalshabet,spotify:artist:10xsuRNvidaOLxWd3fRIel,31.0,176445.0,https://i.scdn.co/image/ab67616d0000b273eb74400c53d5bbe784ea3cd7
The St. Petersburg Soloists,spotify:artist:11K9yxwc8iVyEh0ya9v9XY,21.0,123.0,https://i.scdn.co/image/ab67616d0000b273a3096c4f027435226cdfd8e1
Tiger JK,spotify:artist:11S00dFcvNvJahis8MTGMD,54.0,45361.0,https://i.scdn.co/image/ab6761610000e5eb41b19a8be17374eca3fe7c7a
Muse,spotify:artist:12Chz98pHFMPJEknJQMWvI,74.0,7697582.0,https://i.scdn.co/image/ab6761610000e5eb0accbbe13e1aa147dd27671c
Emotional Oranges,spotify:artist:12trz2INGglrKMzLmg0y2C,56.0,314505.0,https://i.scdn.co/image/ab6761610000e5eb3ed627f5610500c2266200fd
Wiz Khalifa,spotify:artist:137W8MRPWKqSmrBGDBFSop,80.0,11052959.0,https://i.scdn.co/image/ab6761610000e5eb2cdddc4dd42f7403f0d7bb9c
Girl's Day,spotify:artist:13kJgvU22LHMsJtGWLmx7W,46.0,716062.0,https://i.scdn.co/image/ab67616d0000b2739e03d61c4f569348f1bedacd
TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,65.0,2918599.0,https://i.scdn.co/image/ab6761610000e5eb0e75f2e6bee76a3cea21cd51
A$AP Rocky,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,81.0,13346447.0,https://i.scdn.co/image/ab6761610000e5eb5c58c41a506a0d6b32cc6cad
HUH YUNJIN,spotify:artist:13yWtUnz63q5VIs5SwoMhy,54.0,550998.0,https://i.scdn.co/image/ab6761610000e5eb5aa42f180402c30730380a90
Tokyo String Quartet,spotify:artist:15G9RnBNBDCFUMANna2CvO,19.0,7444.0,https://i.scdn.co/image/c43ecd6580e240e4e1df1564de80bf7102727e44
Erika Petty,spotify:artist:15YH0MYEIRY7AmrrwfVO4W,0.0,1.0,
Cynthia Onrubia,spotify:artist:15dLAyVKmw26KgDnK3QEv3,26.0,32.0,
Carrie Manolakos,spotify:artist:15ptZqEJWDBnhVx6fqaCWV,25.0,3687.0,https://i.scdn.co/image/ab6761610000e5eb84edb8fc7e5a460d4e3664e5
Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,75.0,9965809.0,https://i.scdn.co/image/ab6761610000e5ebc4902f080d3620b3e6da80c3
JVKE,spotify:artist:164Uj4eKjl6zTBKfJLFKKK,77.0,3818304.0,https://i.scdn.co/image/ab6761610000e5ebce33386a81a202e149934ec1
Dennis Keene,spotify:artist:16e7cTpnxHfo8KnwinUysN,34.0,102.0,https://i.scdn.co/image/ab67616d0000b273b463341dade63d8c54a6a15e
Helmut Froschauer,spotify:artist:172Encqfd2ZhWAleNg1gbO,33.0,193.0,https://i.scdn.co/image/ab67616d0000b273ad42862ef7e02b09abe20699
Collegium Vocale Gent,spotify:artist:17BdLN9q8RRQQqyklLwac1,47.0,8963.0,https://i.scdn.co/image/ab6761610000e5eb6e895483075f6e493f491476
Maurice Ravel,spotify:artist:17hR0sYHpx7VYTMRfFUOmY,59.0,486474.0,https://i.scdn.co/image/0d8f2b3e9ab748e7767fd31ff9386e06e5834e2b
2 Chainz,spotify:artist:17lzZA2AlOHwCwFALHttmp,75.0,8009041.0,https://i.scdn.co/image/ab6761610000e5ebf556662d187b9191c421be1c
Richard Stilgoe,spotify:artist:17peneSLV6CavfRbQEACCu,20.0,387.0,https://i.scdn.co/image/ab67616d0000b2739399b7495e336ed307ab51b9
Megan Thee Stallion,spotify:artist:181bsRPaVXVlUKXrxwZfHK,77.0,8405807.0,https://i.scdn.co/image/ab6761610000e5ebe489156e3cd2d327678c8467
Ciipher,spotify:artist:18VvNIaKQgZXhSBnu7p5z7,30.0,82476.0,https://i.scdn.co/image/ab67616d0000b2736a15a465fa723c01518e1c21
Sophie Milman,spotify:artist:19GI8I4UhSpBl8Y9XpKyT4,39.0,71771.0,https://i.scdn.co/image/b4e726a3aadce109069811c4381279daf20c03d8
Ripe,spotify:artist:19lQ2rJLlP71FOKESiMNJT,45.0,87677.0,https://i.scdn.co/image/ab6761610000e5eb8ffd6ba0060b5d7305b7eba2
Kajuana Shuford,spotify:artist:19lzhCGyMdYlxjtCwHi1Ee,25.0,183.0,
Volker Hartung,spotify:artist:19nzpbhd3Yv5PQXtWKZkhX,33.0,310.0,https://i.scdn.co/image/ab6761610000e5ebef4b4966ddcc8dbbf8a98991
George Michael,spotify:artist:19ra5tSw0tWufvUp8GotLo,72.0,4609270.0,https://i.scdn.co/image/ab6761610000e5ebd919dbf4e6ed3e695ba6339d
Sarah Solie Shannon,spotify:artist:1A2F6sucjT7YDTJtVtB9Oz,22.0,51.0,
88rising,spotify:artist:1AhjOkOLkbHUfcHDSErXQs,64.0,948002.0,https://i.scdn.co/image/ab6761610000e5eb2f8dfdfeb85c3fc2d11b2ae2
Eartha Kitt,spotify:artist:1AwO9pWEBSBoWdEZu28XDC,65.0,176523.0,https://i.scdn.co/image/ab6761610000e5ebfa589cdca77cfcd16bb576c1
miss A,spotify:artist:1BEohdSWSBggmO979tzRwW,49.0,934500.0,https://i.scdn.co/image/ab6761610000e5eb3b93ad49bde5a3655aef95cd
William Bennett,spotify:artist:1BrKLZxBikUgEn6XEVZmrp,27.0,1375.0,https://i.scdn.co/image/ab67616d0000b27308f25ef15caf048a49a69ee5
La Chapelle Royale,spotify:artist:1C3XEupIPUifPP8v7Y0UPQ,38.0,1596.0,https://i.scdn.co/image/e3385f3c189133be50e3109d5241cfc00f0378ff
Full Trunk,spotify:artist:1CD5WWtF6AFUq6BTY20I4k,45.0,82278.0,https://i.scdn.co/image/ab6761610000e5eb6be69d4a6cea90132c24de23
Yoon Mirae,spotify:artist:1Do4bSzfUl0KWL9r1fITu0,53.0,285502.0,https://i.scdn.co/image/ab6761610000e5eb1787f6596afa03df2d44af87
Mastodon,spotify:artist:1Dvfqq39HxvCJ3GvfeIFuT,56.0,875870.0,https://i.scdn.co/image/ab6761610000e5ebf84fe9e6fbb2aa001d6cbbd9
VÉRITÉ,spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,45.0,313253.0,https://i.scdn.co/image/ab6761610000e5eb1e9c5c07c1244a637929678c
The Tokens,spotify:artist:1GAJzApRTMmYZ9EjQ91VOy,47.0,34952.0,https://i.scdn.co/image/ab67616d0000b2739df742dcaf9b79edad9009d0
NATTI NATASHA,spotify:artist:1GDbiv3spRmZ1XdM1jQbT7,71.0,9755758.0,https://i.scdn.co/image/ab6761610000e5eb32d584288871ebb0f90e1866
Lea Salonga,spotify:artist:1GlMjIezcLwV3OFlX0uXOv,57.0,176898.0,https://i.scdn.co/image/191d9c926a51e6d0abc49b7416689b52a2662efc
Lizzy McAlpine,spotify:artist:1GmsPCcpKgF9OhlNXjOsbS,72.0,771290.0,https://i.scdn.co/image/ab6761610000e5ebb10e2b618880f429a3967185
Academy of St Martin in the Fields Chorus,spotify:artist:1GxYERY1PDh1dEuFqvTDa5,46.0,3093.0,https://i.scdn.co/image/ab67616d0000b273869482ca330d244b3c7d467c
Michael Bublé,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,84.0,6109032.0,https://i.scdn.co/image/ab6761610000e5ebef8cf61fea4923d2bde68200
Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,84.0,28942327.0,https://i.scdn.co/image/ab6761610000e5ebc8d3d98a1bccbe71393dbfbf
Niall Horan,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,75.0,9846491.0,https://i.scdn.co/image/ab6761610000e5ebeccc1cde8e9fdcf1c9289897
Sacha Baron Cohen,spotify:artist:1JY6Dve5sex0urYQnbshM9,30.0,1773.0,
Paata Burchuladze,spotify:artist:1JzOJmq9kk0u7OWqzXkBcc,28.0,425.0,https://i.scdn.co/image/ab67616d0000b273774a4d3dd9d4fca18fa2180b
P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR,80.0,16219268.0,https://i.scdn.co/image/ab6761610000e5eb7bbad89a61061304ec842588
Keith David,spotify:artist:1LPgqTHt7RmHwYtS9KQTMY,42.0,4479.0,
Bee Gees,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,76.0,7463908.0,https://i.scdn.co/image/1d5a05673975ba0c378cd280344e000b0b865620
Léo Delibes,spotify:artist:1M9AXZkNPdOd1IPEsQsXnT,58.0,55202.0,https://i.scdn.co/image/c12a6d385c87030706a0f36dd8798deb299c87a4
Mabel,spotify:artist:1MIVXf74SZHmTIp4V4paH4,64.0,1943796.0,https://i.scdn.co/image/ab6761610000e5eb76727262a3ebe73ccb1a7958
ZENE THE ZILLA,spotify:artist:1MMbv4LTpwbh2APtXuwaZN,35.0,31668.0,https://i.scdn.co/image/ab6761610000e5ebb41a9eb95538f7ad915c1d91
Tyla Yaweh,spotify:artist:1MXZ0hsGic96dWRDKwAwdr,56.0,540585.0,https://i.scdn.co/image/ab6761610000e5ebe43df4cc104a9cc9c11b0b97
Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,88.0,32063494.0,https://i.scdn.co/image/ab6761610000e5ebe03a98785f3658f0b6461ec4
"Cast Of ""The Phantom Of The Opera"" Motion Picture",spotify:artist:1MoTQkT42sMGwzJs0u46p0,32.0,8302.0,https://i.scdn.co/image/ab67616d0000b2732f8d9427fea9dd36a4fb4f1b
Frank Sinatra,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,82.0,6819729.0,https://i.scdn.co/image/fc4e0f474fb4c4cb83617aa884dc9fd9822d4411
Lerin Herzer,spotify:artist:1O3tPNfosJcQQNI6wmR5Xt,4.0,188.0,https://i.scdn.co/image/ab6761610000e5eb90b6980f0ddd2a5c3d6a400f
David Benoit,spotify:artist:1OLWM7nUNcTjZ9ct4DEPZu,45.0,104947.0,https://i.scdn.co/image/ab6772690000c46c153adede0a024fd3679af738
Elizabeth Wilcock,spotify:artist:1OfYCRcS14pyRVrO0qTCbs,32.0,794.0,https://i.scdn.co/image/ab67616d0000b27320949e635e974e73edeb7e32
SULLI,spotify:artist:1OjcBoc71FwlzD5cJGx7xk,43.0,303007.0,https://i.scdn.co/image/ab6761610000e5eb6ecc590101dde2ae2ffbea2d
Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,48.0,466584.0,https://i.scdn.co/image/ab6761610000e5eb080109ba641204f8c80d2b5e
T-ARA,spotify:artist:1R52cwGf75yTf7I3Q0Irf8,51.0,794488.0,https://i.scdn.co/image/cd8af1e4b3bcab50bc4457ea1d4bd21bb51654dc
Jacob Tremblay,spotify:artist:1RuyU38m8bFrOef3EeRHM8,41.0,922.0,
Gen Hoshino,spotify:artist:1S2S00lgLYLGHWA44qGEUs,62.0,1833624.0,https://i.scdn.co/image/ab6761610000e5ebcdd9054833178830085eecce
Mary Millar,spotify:artist:1SBvpcra5uod7N0rxJxa3J,24.0,17.0,
Mikhail Gantvarg,spotify:artist:1SCRjxxRnRFsoctLKXIoZx,18.0,125.0,https://i.scdn.co/image/ab67616d0000b273a3096c4f027435226cdfd8e1
The Red Jumpsuit Apparatus,spotify:artist:1SImpQO0GbjRgvlwCcCtFo,62.0,1326501.0,https://i.scdn.co/image/ab6761610000e5ebb4223cca4841b3e52a7133f1
BABYMONSTER,spotify:artist:1SIocsqdEefUTE6XKGUiVS,65.0,460446.0,https://i.scdn.co/image/ab6761610000e5ebe75741762dfbd9002e13aa2a
J.Y. Park,spotify:artist:1TTx0YcbKUtJIZY1HEnh9B,41.0,139403.0,https://i.scdn.co/image/ab6761610000e5eb9aef2dd9db143fe76e600bba
UNC Achordants,spotify:artist:1TzZMeOCs4TMYtzgohPMAr,5.0,1175.0,https://i.scdn.co/image/ab6761610000e5eb28d2d9a97a89d4721c2917b2
Kali Uchis,spotify:artist:1U1el3k54VvEUzo3ybLPlM,85.0,6207224.0,https://i.scdn.co/image/ab6761610000e5eb51dfdac248da65a860963b68
Traditional,spotify:artist:1U5zgr455OGyIkLNXvDdrf,69.0,67921.0,https://i.scdn.co/image/ab6761610000e5eb8ce3e7c9e1c38c0edbe1528c
Claude Debussy,spotify:artist:1Uff91EOsvd99rtAupatMP,68.0,1491143.0,https://i.scdn.co/image/5e1155c852578ddf5d2cfea94ccb3a8a65efa882
Patina Miller,spotify:artist:1V5Hq88OkI5tpsh1EKxStp,36.0,3964.0,
Academical Village People,spotify:artist:1Vjug1h4HXCeplbouQEbV3,12.0,1600.0,https://i.scdn.co/image/ab67616d0000b27326f8d98a82475c320a41a919
NAYEON,spotify:artist:1VwDG9aBflQupaFNjUru9A,61.0,1644921.0,https://i.scdn.co/image/ab6761610000e5ebbb55fc616733b6c09d48481f
Martin Jones,spotify:artist:1VzJXXVXsYbEK773GWSoND,50.0,4196.0,https://i.scdn.co/image/54c4049a6258f1d526aa8b421ac31332add3db98
Pink Sweat$,spotify:artist:1W7FNibLa0O0b572tB2w7t,66.0,1820463.0,https://i.scdn.co/image/ab6761610000e5eb69bda36cbaa450c1c895b5cc
Scott Irby-Ranniar,spotify:artist:1W90Na0WyqYkbQkKiBvrPV,30.0,456.0,
Boris Karloff,spotify:artist:1W9sjfsJp3TqWFgvScMZdG,57.0,10331.0,https://i.scdn.co/image/ab67616d0000b27379157283898948a867d98344
AURORA,spotify:artist:1WgXqy2Dd70QQOU7Ay074N,72.0,3398777.0,https://i.scdn.co/image/ab6761610000e5eb68369596eaf232b28b63d583
Natalie Venetia Belcon,spotify:artist:1XFS2KakYbCcp4NHyDgc4f,29.0,230.0,
Zara Larsson,spotify:artist:1Xylc3o4UrD53lo9CvFvVg,76.0,10400485.0,https://i.scdn.co/image/ab6761610000e5eb7619ca2683b434e139040f70
The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,95.0,77772996.0,https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb
Destiny's Child,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,71.0,6904892.0,https://i.scdn.co/image/ab6761610000e5ebf75e64532704bd6acf0b4e76
Kaliii,spotify:artist:1YRqgFNXqRyMDRr8ClS1NL,62.0,314086.0,https://i.scdn.co/image/ab6761610000e5eb749bcc7f4b8d1d60f5f13744
Busta Rhymes,spotify:artist:1YfEcTuGvBQ8xSD1f53UnK,71.0,2630148.0,https://i.scdn.co/image/ab6761610000e5eb7b31aba081ef084510cde4e3
Christopher Fitzgerald,spotify:artist:1Yq9Q4bPuxh1N4wtIEXyII,49.0,9836.0,https://i.scdn.co/image/ab67616d0000b2732bee3cba47f3ac8d14782103
Zürcher Vokalisten,spotify:artist:1YrY49Nj5lSs8otmnveoQQ,4.0,29.0,https://i.scdn.co/image/ab67616d0000b2732ef4105bd054322c9e1dab7f
Hannah Georgas,spotify:artist:1ZBR8sri8ddYowXDENBwKS,31.0,29859.0,https://i.scdn.co/image/ab6761610000e5ebc45107b79e80a9ab7b423fad
BYU Noteworthy,spotify:artist:1ZknN7FbjjjMTmdU42OEeX,33.0,20573.0,https://i.scdn.co/image/ab6761610000e5ebc55966bb798a2d683d9bb0a6
The Swingle Singers,spotify:artist:1ZlFYysRdc6YaUH5FkxPl8,30.0,27277.0,https://i.scdn.co/image/ab6761610000e5ebc63e900506fdff4b6177f920
Whoopi Goldberg,spotify:artist:1ZsoHNxHMKTgliJcxSRlb5,40.0,4575.0,https://i.scdn.co/image/ab67616d0000b2732b6a0854b680c0f8b6aef6f7
The Nor'easters,spotify:artist:1aLfVgwt8eBrpvHcutWmqe,27.0,16290.0,https://i.scdn.co/image/ab6761610000e5eb8c4a9d4a5f8004ad4d0195aa
Geoff Hoyle,spotify:artist:1amAcZpoesNgBsGypTU6qs,31.0,164.0,
Chance the Rapper,spotify:artist:1anyVhU62p31KFi8MEzkbf,72.0,5946897.0,https://i.scdn.co/image/ab6761610000e5eba6ab3c4df02cec59758ae3fa
Tar Heel Voices,spotify:artist:1apO6pJsV1nwuF2K8sEsDo,3.0,611.0,https://i.scdn.co/image/ab6761610000e5eb3a9c5b798300322d4bc698f0
Janet Perry,spotify:artist:1bV3KjOPs1AI3OolJiYogN,28.0,212.0,https://i.scdn.co/image/ab67616d0000b27322070c61a7616392f04f070f
Orchestra Victoria,spotify:artist:1bnC6eJzCumTgAB7tG1118,33.0,633.0,https://i.scdn.co/image/ab6761610000e5ebb72368972071bd5422a86268
MAX,spotify:artist:1bqxdqvUtPWZri43cKHac8,65.0,842229.0,https://i.scdn.co/image/ab6761610000e5eb23e614922b351df9c2e93a2b
Mikky Ekko,spotify:artist:1buzCmyYZE4kcdLRudsb8V,68.0,130562.0,https://i.scdn.co/image/ab6761610000e5eb81d954dd35145481964ddd6c
Chorus - Sleeping Beauty,spotify:artist:1c4ltuRXEIo20Y9UOPxiA0,41.0,2742.0,
Mary Wells,spotify:artist:1cjZk1xXn3YCToNg3uJpA7,50.0,303614.0,https://i.scdn.co/image/14925be3ce17d25a95b95ae7491e18fe3adc80b0
Tufts Jackson Jills,spotify:artist:1dUJZ0lbobmanl4W14h0a2,4.0,993.0,https://i.scdn.co/image/ab6761610000e5eba3bc32b6443df62c9300facc
Queen,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,84.0,49045158.0,https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982
TFBOYS,spotify:artist:1dywcVTpMrP7VmQUhngSce,42.0,212804.0,https://i.scdn.co/image/ab6761610000e5ebd2c540efb76ea47414f376af
Stephen Oremus,spotify:artist:1e6BRnFiiwNZl04xu1yqmi,55.0,647.0,https://i.scdn.co/image/ab67616d0000b273cf59cb30bae10663d53298fc
Las Ketchup,spotify:artist:1e8GEl48ktvfDpruMKB6Oe,52.0,46902.0,https://i.scdn.co/image/ab67616d0000b27354dbaa284c53e085523cfec2
Moon Byul,spotify:artist:1eTft3tXynrKdo6XD7QHLL,47.0,1203403.0,https://i.scdn.co/image/ab6761610000e5eb2d192f1d830db1eba64854fc
VERIVERY,spotify:artist:1fWUcRSok57yRm8gPKj1Fc,38.0,355962.0,https://i.scdn.co/image/ab6761610000e5eb59749ba840544efb98f280f1
The Loreleis,spotify:artist:1fqMjreaczGwFmdmG6AvJs,5.0,982.0,https://i.scdn.co/image/ab6761610000e5eb68021119cbab353e2278d4a3
NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,71.0,7492051.0,https://i.scdn.co/image/ab6761610000e5ebada7146c1f97b1fc6992609a
Steve Barton,spotify:artist:1gEOIEK9jgpYvvG57BP0US,37.0,623.0,https://i.scdn.co/image/ab67616d0000b2737fd79037c10ff7b23d65203c
MIDNATT,spotify:artist:1gfsloydrPP6CvkltAHUTd,14.0,4847.0,https://i.scdn.co/image/ab6761610000e5eb6067f044772b98a1ee8f3f33
Orchestre de l'Opéra National de Paris,spotify:artist:1hro5WQTcOb7fRCEUQEZtK,42.0,1274.0,https://i.scdn.co/image/ab67616d0000b2733620c09ca7ca202e676b783b
Ozuna,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,85.0,37286815.0,https://i.scdn.co/image/ab6761610000e5ebc80f303b208a480f52e8180b
Jay JungJae Moon,spotify:artist:1j4rZondz64yRVHSGllqL6,21.0,314.0,https://i.scdn.co/image/ab67616d0000b273bb5333f17b22081d93856e43
University of Michigan G-Men,spotify:artist:1jANAnjCBrwxiT4c33eeNc,0.0,87.0,
Libertad García Fonzi,spotify:artist:1jQ4JIz6HwngSsLWnzgPxA,49.0,221.0,
The MIT Logarhythms,spotify:artist:1jz5HCLwsDkpBYz80n9wbR,7.0,2012.0,https://i.scdn.co/image/ab6761610000e5eb24e0bff37a949b7de92aa4eb
Loossemble,spotify:artist:1kbVoxpFh1eDOXumLmVdKY,44.0,91512.0,https://i.scdn.co/image/ab67616d0000b2738683845c563e9e2a478e2edb
Jackson Wang,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,61.0,4146218.0,https://i.scdn.co/image/ab6761610000e5eb0405e7cc11aecb995703d398
Xdinary Heroes,spotify:artist:1khChLj7REGqjM043PlYyn,58.0,927350.0,https://i.scdn.co/image/ab6761610000e5ebb192cbc7c10f37be1afe5f44
2NE1,spotify:artist:1l0mKo96Jh9HVYONcRl3Yp,57.0,2462036.0,https://i.scdn.co/image/ab6761610000e5eb20e1b84fe2767e52c4c828fd
Christina Aguilera,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,77.0,7976917.0,https://i.scdn.co/image/ab6761610000e5eb371cba21c6962a457c550b81
Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,67.0,16139129.0,https://i.scdn.co/image/ab6761610000e5eb5acb3cb0a8b87d3952738b97
KIMSEJEONG,spotify:artist:1lFLniFTaPjYCtQZvDXpqu,53.0,565086.0,https://i.scdn.co/image/ab6761610000e5eb55083bec4696aa1fb3a146e8
CIX,spotify:artist:1lHfzEkKmmvdVDDDLKkcsd,48.0,608960.0,https://i.scdn.co/image/ab6761610000e5eb10f846cd7d21c2279e44e11a
Vestischen Chamber Orchestra,spotify:artist:1m3ycS5catGCiLB0J5eKDG,6.0,1.0,
LIMELIGHT,spotify:artist:1mDDvUPSs2dSr4QKAQmOql,36.0,65473.0,https://i.scdn.co/image/ab67616d0000b27384e8d91b128dbc1eeab0e017
SURAN,spotify:artist:1mORehSVEd7lcaT2d7Sl2K,51.0,1073132.0,https://i.scdn.co/image/ab6761610000e5eb7e6641ca1d8e86529cccdd32
Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,86.0,20253714.0,https://i.scdn.co/image/ab6761610000e5eb9047f938310ea16b68a5bdeb
ALICE,spotify:artist:1mgzY8CsK8lyJy96tT8bV5,32.0,235142.0,https://i.scdn.co/image/ab6761610000e5eb194b53f4785ed4ddef0061ca
Florence + The Machine,spotify:artist:1moxjboGR7GNWYIMWsRjgG,75.0,6557279.0,https://i.scdn.co/image/ab6761610000e5ebe3c37f869b830d1cf1ec829a
Bea Miller,spotify:artist:1o2NpYGqHiCq7FoiYdyd1x,65.0,3141233.0,https://i.scdn.co/image/ab6761610000e5ebdaaf5f75751b6379c108993c
Jimin,spotify:artist:1oSPZhvZMIrWW5I41kPkkY,82.0,7314734.0,https://i.scdn.co/image/ab6761610000e5eb59f8cfc8e71dcaf8c6ec4bde
Yebba,spotify:artist:1ooV8YZC1KbpEcrmI8WH0F,66.0,459174.0,https://i.scdn.co/image/ab6761610000e5ebc7c93edb239b99c22a84bdd9
HAECHAN,spotify:artist:1pHMYguhayIoXmPjoOUyu3,41.0,349945.0,https://i.scdn.co/image/ab6761610000e5eb4f92cc1b21e38708200c1e1c
Fountains Of Wayne,spotify:artist:1pgtr4nhBQjp9oCUBPyYWh,56.0,177689.0,https://i.scdn.co/image/fe75e6f4ba0b2e75e97e3505f9daa112a606977f
Christine Fan,spotify:artist:1q7sCl0vg0EcaFdRz0XDGg,41.0,104501.0,https://i.scdn.co/image/ab6761610000e5eb9126343e690e70ec5424ddaa
WayV,spotify:artist:1qBsABYUrxg9afpMtyoFKz,61.0,2083448.0,https://i.scdn.co/image/ab6761610000e5eb2113d5269b80a4ee5cc463c9
John Eliot Gardiner,spotify:artist:1qIRoGEKXINqrCx5N1engi,59.0,40843.0,https://i.scdn.co/image/48524e78bab6185ab73bca33bf6313070aea05df
Nate Ruess,spotify:artist:1qUjOF5fzrpoNycD36b2jZ,64.0,229468.0,https://i.scdn.co/image/5d5dec419f704181b9a23dd9c55562632817c442
Mary Costa,spotify:artist:1qeo0u3hwxCBcYsn3a4kyo,37.0,6635.0,https://i.scdn.co/image/ab67616d0000b273787a6082444e0dd7b84e2af7
Maluma,spotify:artist:1r4hJ1h58CWwUQe3MxPuau,84.0,34140284.0,https://i.scdn.co/image/ab6761610000e5eb39e39ba2b3216cda7146afa5
Julian Casablancas,spotify:artist:1rAv1GhTQ2rmG94p9lU3rB,60.0,530121.0,https://i.scdn.co/image/e7a1396741154b787911a8c6c9ba21a6f5b55a5f
Metric,spotify:artist:1rCIEwPp5OnXW0ornlSsRl,63.0,797532.0,https://i.scdn.co/image/ab6761610000e5ebf3517333f4713a51b9ee5457
JISUNG,spotify:artist:1rKOAlZ7iAHynESWTeSNwl,29.0,99359.0,https://i.scdn.co/image/ab6761610000e5ebb5661c2277f5b965781709b7
YB,spotify:artist:1rpgxJZxZMLnFNc1Jmyov5,34.0,15273.0,https://i.scdn.co/image/ab6761610000e5eb65b7b48eeac1b113c75f2295
Kenshi Yonezu,spotify:artist:1snhtMLeb2DYoMOcVbb8iB,70.0,5618548.0,https://i.scdn.co/image/ab6761610000e5ebc147e0888e83919d317c1103
Gayla Peevey,spotify:artist:1suIIDedjFJRuu8k7b55hZ,59.0,6197.0,https://i.scdn.co/image/ab67616d0000b27315757bbb97b673b118e23871
The Puppini Sisters,spotify:artist:1svaANJTE5KrG16fTGDqOs,63.0,64384.0,https://i.scdn.co/image/ab6761610000e5eb05230e15dc5082f9751c1523
Madame Monsieur,spotify:artist:1tQn5gWbo3ee6n2Z52ogY5,37.0,50629.0,https://i.scdn.co/image/ab6761610000e5eb77e7032af4f4ee21badd8fc7
Ryuichi Sakamoto,spotify:artist:1tcgfoMTT1szjUeaikxRjA,62.0,898196.0,https://i.scdn.co/image/ab6761610000e5eb323c73cb431edf7ba9ed34b2
Upper Structure,spotify:artist:1tlKq97YGAGBavozMVeddE,9.0,1134.0,https://i.scdn.co/image/ab6761610000e5eb6d2ff3db79aa33c9be0f2630
BSS,spotify:artist:1uAT5bTSp6dWbNmixIUP5t,59.0,527830.0,https://i.scdn.co/image/ab6761610000e5ebe486a809eaee9b2d85846dae
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,89.0,74424723.0,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,84.0,37308756.0,https://i.scdn.co/image/ab6761610000e5ebc7d26683e32f2af830bcba32
PENTAGON,spotify:artist:1wKpMkucynaTfG8lyPprYV,53.0,2224689.0,https://i.scdn.co/image/ab6761610000e5eb7fd277fc83d7670dadb45790
EXID,spotify:artist:1xs6WFotNQSXweo0GXrS0O,51.0,1521789.0,https://i.scdn.co/image/ab6761610000e5eb271110d977700b69d9548993
Clyde Lawrence,spotify:artist:1y2IF2R2mHA7SIAZKbNWx3,30.0,881.0,https://i.scdn.co/image/f097325e6397d032ad3d476517848240c8914647
Reina del Cid,spotify:artist:1yJfLNqiKRBSdaQZco6EDR,19.0,874.0,https://i.scdn.co/image/ab6761610000e5eb2ca0262205f309e3c8535a59
